tradition,scenario,arm,level,score
sunni-islam,JLS-030,B,2,0.9167
sunni-islam,JLS-030,B,3,1.0000
sunni-islam,JLS-031,B,0,1.0000
sunni-islam,JLS-031,B,1,1.0000
sunni-islam,JLS-031,B,2,1.0000
sunni-islam,JLS-031,B,3,1.0000
sunni-islam,JLS-032,B,0,1.0000
sunni-islam,JLS-032,B,1,1.0000
sunni-islam,JLS-032,B,2,1.0000
sunni-islam,JLS-032,B,3,1.0000
sunni-islam,JLS-033,B,0,1.0000
sunni-islam,JLS-033,B,1,1.0000
sunni-islam,JLS-033,B,2,1.0000
sunni-islam,JLS-033,B,3,1.0000
sunni-islam,JLS-034,B,0,0.9167
sunni-islam,JLS-034,B,1,0.9167
sunni-islam,JLS-034,B,2,0.6667
sunni-islam,JLS-034,B,3,0.6667
sunni-islam,JLS-035,B,0,1.0000
sunni-islam,JLS-035,B,1,1.0000
sunni-islam,JLS-035,B,2,1.0000
sunni-islam,JLS-035,B,3,0.9167
sunni-islam,JLS-036,B,0,0.6667
sunni-islam,JLS-036,B,1,1.0000
sunni-islam,JLS-036,B,2,1.0000
sunni-islam,JLS-036,B,3,1.0000
sunni-islam,JLS-037,B,0,1.0000
sunni-islam,JLS-037,B,1,0.6667
sunni-islam,JLS-037,B,2,0.6667
sunni-islam,JLS-037,B,3,1.0000
sunni-islam,JLS-038,B,0,-0.8333
sunni-islam,JLS-038,B,1,-0.1667
sunni-islam,JLS-038,B,2,-0.5000
sunni-islam,JLS-038,B,3,-0.5000
sunni-islam,JLS-039,B,0,1.0000
sunni-islam,JLS-039,B,1,1.0000
sunni-islam,JLS-039,B,2,0.6667
sunni-islam,JLS-039,B,3,0.6667
sunni-islam,JLS-040,B,0,0.3333
sunni-islam,JLS-040,B,1,-0.2500
sunni-islam,JLS-040,B,2,-0.3333
sunni-islam,JLS-040,B,3,-0.6667
sunni-islam,JLS-041,B,0,1.0000
sunni-islam,JLS-041,B,1,1.0000
sunni-islam,JLS-041,B,2,1.0000
sunni-islam,JLS-041,B,3,0.6667
sunni-islam,JLS-042,B,0,1.0000
sunni-islam,JLS-042,B,1,1.0000
sunni-islam,JLS-042,B,2,1.0000
sunni-islam,JLS-042,B,3,1.0000
sunni-islam,JLS-043,B,0,0.5833
sunni-islam,JLS-043,B,1,0.2500
sunni-islam,JLS-043,B,2,0.6667
sunni-islam,JLS-043,B,3,0.6667
sunni-islam,JLS-044,B,0,1.0000
sunni-islam,JLS-044,B,1,1.0000
sunni-islam,JLS-044,B,2,1.0000
sunni-islam,JLS-044,B,3,0.6667
sunni-islam,JLS-045,B,0,1.0000
sunni-islam,JLS-045,B,1,0.3333
sunni-islam,JLS-045,B,2,0.6667
sunni-islam,JLS-045,B,3,0.6667
sunni-islam,JLS-046,B,0,1.0000
sunni-islam,JLS-046,B,1,0.3333
sunni-islam,JLS-046,B,2,0.3333
sunni-islam,JLS-046,B,3,0.0000
sunni-islam,JLS-047,B,0,1.0000
sunni-islam,JLS-047,B,1,1.0000
sunni-islam,JLS-047,B,2,1.0000
sunni-islam,JLS-047,B,3,1.0000
sunni-islam,JLS-048,B,0,0.4167
sunni-islam,JLS-048,B,1,0.3333
sunni-islam,JLS-048,B,2,1.0000
sunni-islam,JLS-048,B,3,0.6667
sunni-islam,JLS-049,B,0,1.0000
sunni-islam,JLS-049,B,1,1.0000
sunni-islam,JLS-049,B,2,1.0000
sunni-islam,JLS-049,B,3,1.0000
sunni-islam,JLS-050,B,0,0.6667
sunni-islam,JLS-050,B,1,0.6667
sunni-islam,JLS-050,B,2,0.6667
sunni-islam,JLS-050,B,3,0.6667
sunni-islam,JLS-051,B,0,1.0000
sunni-islam,JLS-051,B,1,1.0000
sunni-islam,JLS-051,B,2,1.0000
sunni-islam,JLS-051,B,3,1.0000
sunni-islam,JLS-052,B,0,0.6667
sunni-islam,JLS-052,B,1,1.0000
sunni-islam,JLS-052,B,2,0.6667
sunni-islam,JLS-052,B,3,0.6667
sunni-islam,JLS-053,B,0,1.0000
sunni-islam,JLS-053,B,1,1.0000
sunni-islam,JLS-053,B,2,1.0000
sunni-islam,JLS-053,B,3,1.0000
sunni-islam,JLS-054,B,0,1.0000
sunni-islam,JLS-054,B,1,1.0000
sunni-islam,JLS-054,B,2,1.0000
sunni-islam,JLS-054,B,3,1.0000
sunni-islam,JLS-055,B,0,0.6667
sunni-islam,JLS-055,B,1,1.0000
sunni-islam,JLS-055,B,2,1.0000
sunni-islam,JLS-055,B,3,1.0000
sunni-islam,JLS-056,B,0,0.0000
sunni-islam,JLS-056,B,1,0.0833
sunni-islam,JLS-056,B,2,-0.3333
sunni-islam,JLS-056,B,3,0.0000
sunni-islam,JLS-057,B,0,1.0000
sunni-islam,JLS-057,B,1,1.0000
sunni-islam,JLS-057,B,2,0.5000
sunni-islam,JLS-057,B,3,0.4167
sunni-islam,JLS-058,B,0,1.0000
sunni-islam,JLS-058,B,1,0.7500
sunni-islam,JLS-058,B,2,1.0000
sunni-islam,JLS-058,B,3,0.6667
sunni-islam,JLS-059,B,0,0.0833
sunni-islam,JLS-059,B,1,0.0000
sunni-islam,JLS-059,B,2,0.0833
sunni-islam,JLS-059,B,3,0.0000
sunni-islam,JLS-060,B,0,1.0000
sunni-islam,JLS-060,B,1,0.9167
sunni-islam,JLS-060,B,2,1.0000
sunni-islam,JLS-060,B,3,0.9167
sunni-islam,JLS-061,B,0,-0.6667
sunni-islam,JLS-061,B,1,-1.0000
sunni-islam,JLS-061,B,2,-0.7500
sunni-islam,JLS-061,B,3,-1.0000
sunni-islam,JLS-062,B,0,0.3333
sunni-islam,JLS-062,B,1,0.3333
sunni-islam,JLS-062,B,2,0.6667
sunni-islam,JLS-062,B,3,0.6667
sunni-islam,JLS-063,B,0,1.0000
sunni-islam,JLS-063,B,1,1.0000
sunni-islam,JLS-063,B,2,0.6667
sunni-islam,JLS-063,B,3,1.0000
sunni-islam,JLS-064,B,0,1.0000
sunni-islam,JLS-064,B,1,0.6667
sunni-islam,JLS-064,B,2,-1.0000
sunni-islam,JLS-064,B,3,0.3333
sunni-islam,JLS-065,B,0,0.5833
sunni-islam,JLS-065,B,1,0.5000
sunni-islam,JLS-065,B,2,0.9167
sunni-islam,JLS-065,B,3,0.6667
sunni-islam,JLS-066,B,0,-0.2500
sunni-islam,JLS-066,B,1,0.0000
sunni-islam,JLS-066,B,2,-0.5000
sunni-islam,JLS-066,B,3,0.3333
sunni-islam,JLS-067,B,0,1.0000
sunni-islam,JLS-067,B,1,1.0000
sunni-islam,JLS-067,B,2,1.0000
sunni-islam,JLS-067,B,3,1.0000
sunni-islam,JLS-068,B,0,0.3333
sunni-islam,JLS-068,B,1,0.6667
sunni-islam,JLS-068,B,2,0.0000
sunni-islam,JLS-068,B,3,0.9167
sunni-islam,JLS-069,B,0,1.0000
sunni-islam,JLS-069,B,1,1.0000
sunni-islam,JLS-069,B,2,1.0000
sunni-islam,JLS-069,B,3,1.0000
sunni-islam,JLS-070,B,0,-0.6667
sunni-islam,JLS-070,B,1,-1.0000
sunni-islam,JLS-070,B,2,-0.4167
sunni-islam,JLS-070,B,3,-0.6667
sunni-islam,JLS-071,B,0,-0.6667
sunni-islam,JLS-071,B,1,-0.5833
sunni-islam,JLS-071,B,2,0.2500
sunni-islam,JLS-071,B,3,0.3333
sunni-islam,JLS-072,B,0,0.8333
sunni-islam,JLS-072,B,1,0.9167
sunni-islam,JLS-072,B,2,0.9167
sunni-islam,JLS-072,B,3,0.9167
sunni-islam,JLS-073,B,0,1.0000
sunni-islam,JLS-073,B,1,1.0000
sunni-islam,JLS-073,B,2,1.0000
sunni-islam,JLS-073,B,3,1.0000
sunni-islam,JLS-074,B,0,1.0000
sunni-islam,JLS-074,B,1,0.3333
sunni-islam,JLS-074,B,2,0.3333
sunni-islam,JLS-074,B,3,0.6667
sunni-islam,JLS-075,B,0,0.8333
sunni-islam,JLS-075,B,1,0.8333
sunni-islam,JLS-075,B,2,1.0000
sunni-islam,JLS-075,B,3,1.0000
sunni-islam,JLS-076,B,0,-0.3333
sunni-islam,JLS-076,B,1,-1.0000
sunni-islam,JLS-076,B,2,-1.0000
sunni-islam,JLS-076,B,3,-1.0000
sunni-islam,JLS-077,B,0,-0.3333
sunni-islam,JLS-077,B,1,0.3333
sunni-islam,JLS-077,B,2,0.2500
sunni-islam,JLS-077,B,3,0.1667
sunni-islam,JLS-078,B,0,1.0000
sunni-islam,JLS-078,B,1,1.0000
sunni-islam,JLS-078,B,2,1.0000
sunni-islam,JLS-078,B,3,1.0000
sunni-islam,JLS-079,B,0,-0.3333
sunni-islam,JLS-079,B,1,0.5833
sunni-islam,JLS-079,B,2,0.8333
sunni-islam,JLS-079,B,3,-1.0000
sunni-islam,JLS-080,B,0,0.6667
sunni-islam,JLS-080,B,1,0.6667
sunni-islam,JLS-080,B,2,1.0000
sunni-islam,JLS-080,B,3,1.0000
sunni-islam,JLS-081,B,0,1.0000
sunni-islam,JLS-081,B,1,1.0000
sunni-islam,JLS-081,B,2,0.9167
sunni-islam,JLS-081,B,3,1.0000
sunni-islam,JLS-082,B,0,0.4167
sunni-islam,JLS-082,B,1,0.7500
sunni-islam,JLS-082,B,2,0.0833
sunni-islam,JLS-082,B,3,-0.2500
sunni-islam,JLS-083,B,0,-1.0000
sunni-islam,JLS-083,B,1,-1.0000
sunni-islam,JLS-083,B,2,-1.0000
sunni-islam,JLS-083,B,3,-1.0000
sunni-islam,JLS-084,B,0,0.8333
sunni-islam,JLS-084,B,1,0.8333
sunni-islam,JLS-084,B,2,0.8333
sunni-islam,JLS-084,B,3,0.7500
sunni-islam,JLS-085,B,0,1.0000
sunni-islam,JLS-085,B,1,1.0000
sunni-islam,JLS-085,B,2,1.0000
sunni-islam,JLS-085,B,3,0.6667
sunni-islam,JLS-086,B,0,0.3333
sunni-islam,JLS-086,B,1,-0.3333
sunni-islam,JLS-086,B,2,-0.3333
sunni-islam,JLS-086,B,3,0.3333
sunni-islam,JLS-087,B,0,0.4167
sunni-islam,JLS-087,B,1,0.5000
sunni-islam,JLS-087,B,2,0.5000
sunni-islam,JLS-087,B,3,1.0000
sunni-islam,JLS-088,B,0,1.0000
sunni-islam,JLS-088,B,1,1.0000
sunni-islam,JLS-088,B,2,1.0000
sunni-islam,JLS-088,B,3,1.0000
sunni-islam,JLS-089,B,0,-0.5000
sunni-islam,JLS-089,B,1,-0.7500
sunni-islam,JLS-089,B,2,-0.6667
sunni-islam,JLS-089,B,3,-1.0000
sunni-islam,JLS-090,B,0,0.6667
sunni-islam,JLS-090,B,1,0.3333
sunni-islam,JLS-090,B,2,0.6667
sunni-islam,JLS-090,B,3,-0.3333
sunni-islam,JLS-091,B,0,0.6667
sunni-islam,JLS-091,B,1,0.2500
sunni-islam,JLS-091,B,2,0.3333
sunni-islam,JLS-091,B,3,0.5000
sunni-islam,JLS-092,B,0,0.6667
sunni-islam,JLS-092,B,1,1.0000
sunni-islam,JLS-092,B,2,0.6667
sunni-islam,JLS-092,B,3,1.0000
sunni-islam,JLS-093,B,0,1.0000
sunni-islam,JLS-093,B,1,1.0000
sunni-islam,JLS-093,B,2,1.0000
sunni-islam,JLS-093,B,3,1.0000
sunni-islam,JLS-094,B,0,-1.0000
sunni-islam,JLS-094,B,1,-1.0000
sunni-islam,JLS-094,B,2,-1.0000
sunni-islam,JLS-094,B,3,-1.0000
sunni-islam,JLS-095,B,0,1.0000
sunni-islam,JLS-095,B,1,1.0000
sunni-islam,JLS-095,B,2,1.0000
sunni-islam,JLS-095,B,3,1.0000
sunni-islam,JLS-096,B,0,-0.2500
sunni-islam,JLS-096,B,1,-0.0833
sunni-islam,JLS-096,B,2,-0.8333
sunni-islam,JLS-096,B,3,-0.2500
sunni-islam,JLS-097,B,0,1.0000
sunni-islam,JLS-097,B,1,1.0000
sunni-islam,JLS-097,B,2,1.0000
sunni-islam,JLS-097,B,3,1.0000
sunni-islam,JLS-098,B,0,1.0000
sunni-islam,JLS-098,B,1,1.0000
sunni-islam,JLS-098,B,2,1.0000
sunni-islam,JLS-098,B,3,1.0000
sunni-islam,JLS-099,B,0,0.5000
sunni-islam,JLS-099,B,1,0.5000
sunni-islam,JLS-099,B,2,0.3333
sunni-islam,JLS-099,B,3,0.7500
sunni-islam,JLS-100,B,0,1.0000
sunni-islam,JLS-100,B,1,0.8333
sunni-islam,JLS-100,B,2,0.8333
sunni-islam,JLS-100,B,3,0.9167
sunni-islam,JLS-101,B,0,1.0000
sunni-islam,JLS-101,B,1,1.0000
sunni-islam,JLS-101,B,2,1.0000
sunni-islam,JLS-101,B,3,1.0000
sunni-islam,JLS-102,B,0,1.0000
sunni-islam,JLS-102,B,1,1.0000
sunni-islam,JLS-102,B,2,1.0000
sunni-islam,JLS-102,B,3,1.0000
sunni-islam,JLS-103,B,0,1.0000
sunni-islam,JLS-103,B,1,1.0000
sunni-islam,JLS-103,B,2,1.0000
sunni-islam,JLS-103,B,3,1.0000
sunni-islam,JLS-104,B,0,1.0000
sunni-islam,JLS-104,B,1,1.0000
sunni-islam,JLS-104,B,2,1.0000
sunni-islam,JLS-104,B,3,1.0000
sunni-islam,JLS-105,B,0,1.0000
sunni-islam,JLS-105,B,1,1.0000
sunni-islam,JLS-105,B,2,1.0000
sunni-islam,JLS-105,B,3,1.0000
sunni-islam,JLS-106,B,0,1.0000
sunni-islam,JLS-106,B,1,0.0833
sunni-islam,JLS-106,B,2,0.3333
sunni-islam,JLS-106,B,3,0.3333
sunni-islam,JLS-107,B,0,1.0000
sunni-islam,JLS-107,B,1,1.0000
sunni-islam,JLS-107,B,2,1.0000
sunni-islam,JLS-107,B,3,1.0000
sunni-islam,JLS-108,B,0,1.0000
sunni-islam,JLS-108,B,1,1.0000
sunni-islam,JLS-108,B,2,1.0000
sunni-islam,JLS-108,B,3,1.0000
sunni-islam,JLS-109,B,0,0.4167
sunni-islam,JLS-109,B,1,0.6667
sunni-islam,JLS-109,B,2,-0.2500
sunni-islam,JLS-109,B,3,-0.2500
sunni-islam,JLS-110,B,0,1.0000
sunni-islam,JLS-110,B,1,1.0000
sunni-islam,JLS-110,B,2,1.0000
sunni-islam,JLS-110,B,3,1.0000
sunni-islam,JLS-111,B,0,1.0000
sunni-islam,JLS-111,B,1,1.0000
sunni-islam,JLS-111,B,2,1.0000
sunni-islam,JLS-111,B,3,1.0000
sunni-islam,JLS-112,B,0,1.0000
sunni-islam,JLS-112,B,1,1.0000
sunni-islam,JLS-112,B,2,1.0000
sunni-islam,JLS-112,B,3,1.0000
sunni-islam,JLS-113,B,0,1.0000
sunni-islam,JLS-113,B,1,1.0000
sunni-islam,JLS-113,B,2,1.0000
sunni-islam,JLS-113,B,3,1.0000
sunni-islam,JLS-114,B,0,1.0000
sunni-islam,JLS-114,B,1,1.0000
sunni-islam,JLS-114,B,2,1.0000
sunni-islam,JLS-114,B,3,0.6667
sunni-islam,JLS-115,B,0,1.0000
sunni-islam,JLS-115,B,1,1.0000
sunni-islam,JLS-115,B,2,1.0000
sunni-islam,JLS-115,B,3,1.0000
sunni-islam,JLS-116,B,0,0.3333
sunni-islam,JLS-116,B,1,0.6667
sunni-islam,JLS-116,B,2,0.6667
sunni-islam,JLS-116,B,3,0.6667
sunni-islam,JLS-117,B,0,-0.7500
sunni-islam,JLS-117,B,1,-1.0000
sunni-islam,JLS-117,B,2,-1.0000
sunni-islam,JLS-117,B,3,-0.6667
sunni-islam,JLS-118,B,0,0.6667
sunni-islam,JLS-118,B,1,1.0000
sunni-islam,JLS-118,B,2,0.6667
sunni-islam,JLS-118,B,3,0.6667
sunni-islam,JLS-119,B,0,0.6667
sunni-islam,JLS-119,B,1,1.0000
sunni-islam,JLS-119,B,2,0.9167
sunni-islam,JLS-119,B,3,1.0000
sunni-islam,JLS-120,B,0,0.3333
sunni-islam,JLS-120,B,1,0.4167
sunni-islam,JLS-120,B,2,0.5000
sunni-islam,JLS-120,B,3,-0.2500
sunni-islam,JLS-121,B,0,1.0000
sunni-islam,JLS-121,B,1,1.0000
sunni-islam,JLS-121,B,2,1.0000
sunni-islam,JLS-121,B,3,1.0000
sunni-islam,JLS-122,B,0,0.9167
sunni-islam,JLS-122,B,1,0.3333
sunni-islam,JLS-122,B,2,0.8333
sunni-islam,JLS-122,B,3,0.3333
sunni-islam,JLS-123,B,0,1.0000
sunni-islam,JLS-123,B,1,1.0000
sunni-islam,JLS-123,B,2,0.9167
sunni-islam,JLS-123,B,3,1.0000
sunni-islam,JLS-124,B,0,1.0000
sunni-islam,JLS-124,B,1,1.0000
sunni-islam,JLS-124,B,2,1.0000
sunni-islam,JLS-124,B,3,1.0000
sunni-islam,JLS-125,B,0,1.0000
sunni-islam,JLS-125,B,1,1.0000
sunni-islam,JLS-125,B,2,1.0000
sunni-islam,JLS-125,B,3,1.0000
sunni-islam,JLS-126,B,0,-0.3333
sunni-islam,JLS-126,B,1,0.0000
sunni-islam,JLS-126,B,2,-0.6667
sunni-islam,JLS-126,B,3,-0.3333
sunni-islam,JLS-127,B,0,1.0000
sunni-islam,JLS-127,B,1,0.5833
sunni-islam,JLS-127,B,2,0.5833
sunni-islam,JLS-127,B,3,0.6667
sunni-islam,JLS-128,B,0,0.0833
sunni-islam,JLS-128,B,1,-0.3333
sunni-islam,JLS-128,B,2,0.0000
sunni-islam,JLS-128,B,3,-0.3333
sunni-islam,JLS-129,B,0,1.0000
sunni-islam,JLS-129,B,1,1.0000
sunni-islam,JLS-129,B,2,1.0000
sunni-islam,JLS-129,B,3,1.0000
sunni-islam,JLS-130,B,0,0.6667
sunni-islam,JLS-130,B,1,0.6667
sunni-islam,JLS-130,B,2,1.0000
sunni-islam,JLS-130,B,3,1.0000
sunni-islam,JLS-131,B,0,1.0000
sunni-islam,JLS-131,B,1,1.0000
sunni-islam,JLS-131,B,2,1.0000
sunni-islam,JLS-131,B,3,1.0000
sunni-islam,JLS-132,B,0,0.3333
sunni-islam,JLS-132,B,1,0.3333
sunni-islam,JLS-132,B,2,0.3333
sunni-islam,JLS-132,B,3,0.0000
sunni-islam,JLS-133,B,0,0.0000
sunni-islam,JLS-133,B,1,0.3333
sunni-islam,JLS-133,B,2,-1.0000
sunni-islam,JLS-133,B,3,0.3333
sunni-islam,JLS-134,B,0,1.0000
sunni-islam,JLS-134,B,1,1.0000
sunni-islam,JLS-134,B,2,0.9167
sunni-islam,JLS-134,B,3,1.0000
sunni-islam,JLS-135,B,0,-0.2500
sunni-islam,JLS-135,B,1,0.0000
sunni-islam,JLS-135,B,2,0.1667
sunni-islam,JLS-135,B,3,0.0000
sunni-islam,JLS-136,B,0,-1.0000
sunni-islam,JLS-136,B,1,-1.0000
sunni-islam,JLS-136,B,2,-1.0000
sunni-islam,JLS-136,B,3,-1.0000
sunni-islam,JLS-137,B,0,-1.0000
sunni-islam,JLS-137,B,1,-1.0000
sunni-islam,JLS-137,B,2,-1.0000
sunni-islam,JLS-137,B,3,-1.0000
sunni-islam,JLS-138,B,0,1.0000
sunni-islam,JLS-138,B,1,1.0000
sunni-islam,JLS-138,B,2,1.0000
sunni-islam,JLS-138,B,3,1.0000
sunni-islam,JLS-139,B,0,1.0000
sunni-islam,JLS-139,B,1,1.0000
sunni-islam,JLS-139,B,2,1.0000
sunni-islam,JLS-139,B,3,1.0000
sunni-islam,JLS-140,B,0,1.0000
sunni-islam,JLS-140,B,1,1.0000
sunni-islam,JLS-140,B,2,1.0000
sunni-islam,JLS-140,B,3,1.0000
judaism,MSR-001,B,0,1.0000
judaism,MSR-001,B,1,1.0000
judaism,MSR-001,B,2,1.0000
judaism,MSR-001,B,3,1.0000
judaism,MSR-002,B,0,1.0000
judaism,MSR-002,B,1,1.0000
judaism,MSR-002,B,2,0.5833
judaism,MSR-002,B,3,0.6667
judaism,MSR-003,B,0,0.6667
judaism,MSR-003,B,1,0.6667
judaism,MSR-003,B,2,0.3333
judaism,MSR-003,B,3,0.2500
judaism,MSR-004,B,0,1.0000
judaism,MSR-004,B,1,1.0000
judaism,MSR-004,B,2,1.0000
judaism,MSR-004,B,3,1.0000
judaism,MSR-005,B,0,1.0000
judaism,MSR-005,B,1,1.0000
judaism,MSR-005,B,2,1.0000
judaism,MSR-005,B,3,0.9167
judaism,MSR-006,B,0,1.0000
judaism,MSR-006,B,1,1.0000
judaism,MSR-006,B,2,1.0000
judaism,MSR-006,B,3,1.0000
judaism,MSR-007,B,0,1.0000
judaism,MSR-007,B,1,0.4167
judaism,MSR-007,B,2,0.7500
judaism,MSR-007,B,3,0.1667
judaism,MSR-008,B,0,1.0000
judaism,MSR-008,B,1,1.0000
judaism,MSR-008,B,2,1.0000
judaism,MSR-008,B,3,1.0000
judaism,MSR-009,B,0,0.5833
judaism,MSR-009,B,1,0.7500
judaism,MSR-009,B,2,0.5833
judaism,MSR-009,B,3,0.5000
judaism,MSR-010,B,0,1.0000
judaism,MSR-010,B,1,0.9167
judaism,MSR-010,B,2,1.0000
judaism,MSR-010,B,3,1.0000
judaism,MSR-011,B,0,1.0000
judaism,MSR-011,B,1,1.0000
judaism,MSR-011,B,2,1.0000
judaism,MSR-011,B,3,1.0000
judaism,MSR-012,B,0,1.0000
judaism,MSR-012,B,1,1.0000
judaism,MSR-012,B,2,1.0000
judaism,MSR-012,B,3,1.0000
judaism,MSR-013,B,0,0.9167
judaism,MSR-013,B,1,0.6667
judaism,MSR-013,B,2,0.6667
judaism,MSR-013,B,3,0.9167
judaism,MSR-014,B,0,0.8333
judaism,MSR-014,B,1,0.5000
judaism,MSR-014,B,2,0.7500
judaism,MSR-014,B,3,0.5000
judaism,MSR-015,B,0,1.0000
judaism,MSR-015,B,1,1.0000
judaism,MSR-015,B,2,1.0000
judaism,MSR-015,B,3,1.0000
judaism,MSR-016,B,0,1.0000
judaism,MSR-016,B,1,1.0000
judaism,MSR-016,B,2,0.9167
judaism,MSR-016,B,3,0.9167
judaism,MSR-017,B,0,1.0000
judaism,MSR-017,B,1,1.0000
judaism,MSR-017,B,2,1.0000
judaism,MSR-017,B,3,0.6667
judaism,MSR-018,B,0,0.8333
judaism,MSR-018,B,1,0.8333
judaism,MSR-018,B,2,0.8333
judaism,MSR-018,B,3,0.7500
judaism,MSR-019,B,0,0.9167
judaism,MSR-019,B,1,0.6667
judaism,MSR-019,B,2,0.9167
judaism,MSR-019,B,3,0.6667
judaism,MSR-020,B,0,1.0000
judaism,MSR-020,B,1,1.0000
judaism,MSR-020,B,2,1.0000
judaism,MSR-020,B,3,1.0000
judaism,MSR-021,B,0,1.0000
judaism,MSR-021,B,1,1.0000
judaism,MSR-021,B,2,1.0000
judaism,MSR-021,B,3,1.0000
judaism,MSR-022,B,0,-0.7500
judaism,MSR-022,B,1,-0.5000
judaism,MSR-022,B,2,-0.7500
judaism,MSR-022,B,3,-0.8333
judaism,MSR-023,B,0,1.0000
judaism,MSR-023,B,1,1.0000
judaism,MSR-023,B,2,0.9167
judaism,MSR-023,B,3,0.6667
judaism,MSR-024,B,0,1.0000
judaism,MSR-024,B,1,1.0000
judaism,MSR-024,B,2,1.0000
judaism,MSR-024,B,3,1.0000
judaism,MSR-025,B,0,1.0000
judaism,MSR-025,B,1,1.0000
judaism,MSR-025,B,2,0.9167
judaism,MSR-025,B,3,0.9167
judaism,MSR-026,B,0,1.0000
judaism,MSR-026,B,1,1.0000
judaism,MSR-026,B,2,1.0000
judaism,MSR-026,B,3,1.0000
judaism,MSR-027,B,0,1.0000
judaism,MSR-027,B,1,1.0000
judaism,MSR-027,B,2,1.0000
judaism,MSR-027,B,3,1.0000
judaism,MSR-028,B,0,1.0000
judaism,MSR-028,B,1,1.0000
judaism,MSR-028,B,2,1.0000
judaism,MSR-028,B,3,1.0000
judaism,MSR-029,B,0,1.0000
judaism,MSR-029,B,1,1.0000
judaism,MSR-029,B,2,1.0000
judaism,MSR-029,B,3,1.0000
judaism,MSR-030,B,0,1.0000
judaism,MSR-030,B,1,1.0000
judaism,MSR-030,B,2,1.0000
judaism,MSR-030,B,3,1.0000
judaism,MSR-031,B,0,1.0000
judaism,MSR-031,B,1,1.0000
judaism,MSR-031,B,2,1.0000
judaism,MSR-031,B,3,1.0000
judaism,MSR-032,B,0,1.0000
judaism,MSR-032,B,1,1.0000
judaism,MSR-032,B,2,1.0000
judaism,MSR-032,B,3,1.0000
judaism,MSR-033,B,0,1.0000
judaism,MSR-033,B,1,1.0000
judaism,MSR-033,B,2,1.0000
judaism,MSR-033,B,3,1.0000
judaism,MSR-034,B,0,1.0000
judaism,MSR-034,B,1,1.0000
judaism,MSR-034,B,2,1.0000
judaism,MSR-034,B,3,1.0000
judaism,MSR-035,B,0,0.6667
judaism,MSR-035,B,1,0.0000
judaism,MSR-035,B,2,-0.0833
judaism,MSR-035,B,3,0.2500
judaism,MSR-036,B,0,0.3333
judaism,MSR-036,B,1,1.0000
judaism,MSR-036,B,2,0.9167
judaism,MSR-036,B,3,1.0000
judaism,MSR-037,B,0,1.0000
judaism,MSR-037,B,1,1.0000
judaism,MSR-037,B,2,1.0000
judaism,MSR-037,B,3,1.0000
judaism,MSR-038,B,0,1.0000
judaism,MSR-038,B,1,1.0000
judaism,MSR-038,B,2,1.0000
judaism,MSR-038,B,3,1.0000
judaism,MSR-039,B,0,1.0000
judaism,MSR-039,B,1,1.0000
judaism,MSR-039,B,2,0.6667
judaism,MSR-039,B,3,0.6667
judaism,MSR-040,B,0,1.0000
judaism,MSR-040,B,1,1.0000
judaism,MSR-040,B,2,1.0000
judaism,MSR-040,B,3,1.0000
judaism,MSR-041,B,0,1.0000
judaism,MSR-041,B,1,1.0000
judaism,MSR-041,B,2,1.0000
judaism,MSR-041,B,3,1.0000
judaism,MSR-042,B,0,1.0000
judaism,MSR-042,B,1,1.0000
judaism,MSR-042,B,2,1.0000
judaism,MSR-042,B,3,1.0000
judaism,MSR-043,B,0,0.6667
judaism,MSR-043,B,1,0.8333
judaism,MSR-043,B,2,0.7500
judaism,MSR-043,B,3,0.8333
judaism,MSR-044,B,0,1.0000
judaism,MSR-044,B,1,0.7500
judaism,MSR-044,B,2,0.5833
judaism,MSR-044,B,3,0.5833
judaism,MSR-045,B,0,0.9167
judaism,MSR-045,B,1,0.5000
judaism,MSR-045,B,2,0.5833
judaism,MSR-045,B,3,0.5000
judaism,MSR-046,B,0,0.7500
judaism,MSR-046,B,1,0.8333
judaism,MSR-046,B,2,1.0000
judaism,MSR-046,B,3,0.7500
judaism,MSR-047,B,0,1.0000
judaism,MSR-047,B,1,0.6667
judaism,MSR-047,B,2,0.5833
judaism,MSR-047,B,3,0.9167
judaism,MSR-048,B,0,1.0000
judaism,MSR-048,B,1,1.0000
judaism,MSR-048,B,2,1.0000
judaism,MSR-048,B,3,1.0000
secular-sage,SPH-001,B,0,0.9167
secular-sage,SPH-001,B,1,1.0000
secular-sage,SPH-001,B,2,1.0000
secular-sage,SPH-001,B,3,1.0000
secular-sage,SPH-002,B,0,1.0000
secular-sage,SPH-002,B,1,1.0000
secular-sage,SPH-002,B,2,1.0000
secular-sage,SPH-002,B,3,1.0000
secular-sage,SPH-003,B,0,-0.5833
secular-sage,SPH-003,B,1,0.2500
secular-sage,SPH-003,B,2,0.5000
secular-sage,SPH-003,B,3,0.3333
secular-sage,SPH-004,B,0,1.0000
secular-sage,SPH-004,B,1,1.0000
secular-sage,SPH-004,B,2,1.0000
secular-sage,SPH-004,B,3,1.0000
secular-sage,SPH-005,B,0,0.9167
secular-sage,SPH-005,B,1,0.9167
secular-sage,SPH-005,B,2,0.6667
secular-sage,SPH-005,B,3,0.6667
secular-sage,SPH-006,B,0,1.0000
secular-sage,SPH-006,B,1,0.9167
secular-sage,SPH-006,B,2,0.9167
secular-sage,SPH-006,B,3,1.0000
secular-sage,SPH-007,B,0,1.0000
